room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
4614657,23906942,Private room,,4,0.0,,2.0,1.0,103.0,2.0,21.292089,-157.694045,2015-08-17 23:35:11.972118
6403076,29744034,Entire home/apt,,2,1.0,4.0,4.0,1.0,155.0,3.0,21.700497,-157.993926,2015-08-18 03:44:00.870118
7842958,41324581,Private room,,2,0.0,,3.0,1.0,110.0,1.0,21.590961,-158.100141,2015-08-17 23:42:16.464251
1679289,8884049,Entire home/apt,,3,,5.0,5.0,2.0,324.0,7.0,21.402481,-157.73813,2015-08-18 03:20:53.723551
6158302,31948547,Entire home/apt,,1,7.0,4.5,,4.0,149.0,2.0,21.414167,-158.168205,2015-08-18 10:40:24.971925
7333517,19650830,Private room,,4,0.0,,2.0,1.0,78.0,1.0,21.278502,-157.822966,2015-08-17 23:36:12.710686
3250500,10883471,Private room,,3,44.0,4.5,2.0,1.0,99.0,2.0,21.407982,-157.753245,2015-08-17 23:37:25.395931
104447,71120,Entire home/apt,,5,7.0,4.5,2.0,0.0,125.0,7.0,21.291824,-157.836617,2015-08-17 23:52:07.290069
23639,93320,Entire home/apt,,2,5.0,5.0,,3.0,395.0,5.0,21.639555,-158.062341,2015-08-18 11:22:11.066070
2315252,11822619,Entire home/apt,,4,46.0,4.5,4.0,1.0,149.0,2.0,21.27519,-157.82222,2015-08-18 01:29:29.133307
3803051,19538238,Private room,,4,37.0,5.0,2.0,1.0,95.0,2.0,21.290755,-157.718789,2015-08-17 23:39:38.348418
2847586,14563335,Entire home/apt,,2,19.0,4.5,5.0,2.0,199.0,1.0,21.675169,-158.038174,2015-08-18 11:21:03.944778
869650,4582631,Entire home/apt,,2,29.0,4.5,5.0,2.0,150.0,3.0,21.582202,-158.136484,2015-08-18 11:21:15.750609
3553567,17433883,Entire home/apt,,2,40.0,4.5,2.0,1.0,160.0,2.0,21.576096,-158.128754,2015-08-18 11:21:15.884731
6647526,34796538,Entire home/apt,,2,5.0,5.0,2.0,0.0,90.0,3.0,21.678349,-158.033793,2015-08-18 11:21:16.296598
484879,2178105,Entire home/apt,,2,62.0,4.5,3.0,1.0,140.0,1.0,21.680863,-158.031497,2015-08-18 11:21:17.354799
6362770,11883941,Entire home/apt,,2,,,,4.0,350.0,,21.579403,-158.178487,2015-08-18 11:21:17.623467
6355822,461037,Entire home/apt,,2,,,,3.0,445.0,3.0,21.66362,-158.051854,2015-08-18 11:21:28.664341
1828027,9476342,Entire home/apt,,2,65.0,4.5,2.0,0.0,120.0,1.0,21.548895,-158.109593,2015-08-18 11:21:28.800375
3885174,13874456,Entire home/apt,,2,26.0,4.5,3.0,1.0,130.0,2.0,21.681385,-158.029684,2015-08-18 11:21:29.614534
6063328,31471615,Entire home/apt,,2,,5.0,,3.0,315.0,3.0,21.586691,-158.102133,2015-08-18 11:21:30.546735
6453388,19306927,Entire home/apt,,2,,,4.0,2.0,299.0,1.0,21.652881,-158.057225,2015-08-18 11:21:40.242056
5422194,6929255,Entire home/apt,,2,3.0,5.0,,2.0,209.0,3.0,21.581294,-158.139107,2015-08-18 11:21:40.514059
